From,To,Type
wr_mefa,mv_tgoodi,7
wr_mema,mv_snow,7
wr_mesh,mv_bambi,7
wr_mesh,mv_tgmouse,7
wr_miba,mv_alice,7
wr_miba,mv_ppan,7
wr_miba,mv_tsby,7
wr_mice,mv_olicomp,7
wr_midi,mv_monster,7
wr_mido,mv_nbchr,7
wr_miga,mv_olicomp,7
wr_migi,mv_elhol,7
wr_mila,mv_hotr,7
wr_mila,mv_lands2,7
wr_miri,mv_cars3,7
wr_misp,mv_mtr,7
wr_nagr,mv_mtr,7
wr_nipe,mv_guards,7
wr_nowh,mv_tarzan,7
wr_oten,mv_dumbo,7
wr_oten,mv_pinocchio,7
wr_oten,mv_snow,7
wr_page,mv_recess,7
wr_pari,mv_moana,7
wr_pari,mv_ralphbrk,7
wr_paru,mv_wondersdeep,7
wr_pave,mv_alad,7
wr_pedo,mv_inout,7
wr_pedo,mv_monsters,7
wr_pedo,mv_toyst,7
wr_pedo,mv_toyst2,7
wr_pedo,mv_up,7
wr_peho,mv_tuach,7
wr_peho,mv_secotw,7
wr_peho,mv_piratefair,7
wr_pepe,mv_bambi,7
wr_pepe,mv_cind,7
wr_peso,mv_tgoodi,7
wr_pess,mv_whofrrr,7
wr_peyo,mv_olicomp,7
wr_peyo,mv_blcaul,7
wr_peyo,mv_foxho,7
wr_peyo,mv_tgmouse,7
wr_phha,mv_wild,7
wr_phjo,mv_ralphbrk,7
wr_phjo,mv_wir,7
wr_phjo,mv_wir,7
wr_phjo,mv_zoo,7
wr_phka,mv_indy,7
wr_phla,mv_mulan,7
wr_phla,mv_poca,7
wr_phlo,mv_cars,7
wr_raca,mv_hercules,7
wr_raeg,mv_monsters,7
wr_rajo,mv_toyst4,7
wr_rasi,mv_mulan,7
wr_rawr,mv_bambi,7
wr_rawr,mv_lattr,7
wr_rawr,mv_ppan,7
wr_rawr,mv_salam,7
wr_rawr,mv_tsby,7
wr_rawr,mv_aristo,7
wr_rawr,mv_jungle,7
wr_rawr,mv_mapooh,7
wr_rawr,mv_thrcab,7
wr_razo,mv_poca,7
wr_rere,mv_alad,7
wr_ricr,mv_ouach,7
wr_ricr,mv_snow,7
wr_rihs,mv_mulan,7
wr_rihu,mv_salam,7
wr_rima,mv_liki,7
wr_rimo,mv_ralphbrk,7
wr_rimo,mv_wir,7
wr_rimo,mv_zoo,7
wr_riri,mv_blcaul,7
wr_roal,mv_alad,7
wr_roal,mv_batb,7
wr_roal,mv_olicomp,7
wr_roan,mv_chlit,7
wr_roba,mv_bh6,7
wr_roba,mv_monstersuni,7
wr_roca,mv_inout,7
wr_rocl,mv_alad,7
wr_rocl,mv_hercules,7
wr_rocl,mv_tgmouse,7
wr_rocl,mv_tlmm,7
wr_rocl,mv_tpatf,7
wr_rocl,mv_treasurepl,7
wr_roda,mv_jampch,7
wr_rodsaso,mv_mulan,7
wr_roed,mv_tpatf,7
wr_roed,mv_treasurepl,7
wr_rofr,mv_brbear,7
wr_rofr,mv_chlit,7
wr_roga,mv_donlamp,7
wr_rogi,mv_jjatt,7
wr_rogi,mv_poca,7
wr_role,mv_batb,7
wr_role,mv_hotr,7
wr_romo,mv_blcaul,7
wr_rosch,mv_alad2,7
wr_rosch,mv_jafar,7
wr_rosch,mv_tinkerlnb,7
wr_rosi,mv_turbo,7
wr_rowi,mv_mmmus,7
wr_rowi,mv_salam,7
wr_rowi,mv_thrcab,7
wr_ryro,mv_secotw,7
wr_sale,mv_hotr,7
wr_scgo,mv_ouach,7
wr_shmo,mv_frozen,7
wr_sile,mv_funff,7
wr_stan,mv_mtr,7
wr_stbe,mv_brbear,7
wr_stbe,mv_chlit,7
wr_stbl,mv_jampch,7
wr_stfo,mv_toyst4,7
wr_sthu,mv_foxho,7
wr_sthu,mv_tgmouse,7
wr_stlo,mv_tinkerlnb,7
wr_stpu,mv_brave,7
wr_stpu,mv_toysttf,7
wr_stwe,mv_brbear,7
wr_sugr,mv_poca,7
wr_suni,mv_alad,7
wr_syho,mv_mmmus,7
wr_tamu,mv_brbear,7
wr_tamu,mv_tarzan,7
wr_tamu,mv_hbnd,7
wr_tast,mv_jafar,7
wr_tebe,mv_blcaul,7
wr_tebe,mv_foxho,7
wr_tebe,mv_mapooh,7
wr_tebe,mv_resc,7
wr_teel,mv_alad,7
wr_teel,mv_treasurepl,7
wr_tehu,mv_ironman,7
wr_tehu,mv_irongiant,7
wr_tema,mv_ouach,7
wr_tema,mv_rtneverl,7
wr_tema,mv_tlmm2,7
wr_tene,mv_jjatt,7
wr_tero,mv_alad,7
wr_tero,mv_treasurepl,7
wr_tese,mv_alice,7
wr_tese,mv_cind,7
wr_tese,mv_funff,7
wr_tese,mv_ppan,7
wr_tese,mv_pinocchio,7
wr_tese,mv_salam,7
wr_tese,mv_tsby,7
wr_tese,mv_snow,7
wr_tese,mv_ichtoad,7
wr_tese,mv_thrcab,7
wr_thee,mv_mmmus,7
wr_then,mv_brbear,7
wr_then,mv_hercules,7
wr_then,mv_liki,7
wr_thha,mv_ouach,7
wr_thmdi,mv_toaster,7
wr_tibu,mv_nbchr,7
wr_tidi,mv_olicomp,7
wr_tihe,mv_bedtime,7
wr_toca,mv_chrrob,7
wr_toca,mv_up,7
wr_tocr,mv_donlamp,7
wr_toel,mv_batb,7
wr_togo,mv_aristo,7
wr_toku,mv_poca,7
wr_tona,mv_ouach,7
wr_toor,mv_alice,7
wr_toor,mv_funff,7
wr_toor,mv_mmmus,7
wr_toro,mv_secotw,7
wr_toro,mv_liki2,7
wr_toro,mv_tinkerlnb,7
wr_torow,mv_aristo,7
wr_tosi,mv_liki,7
wr_trsh,mv_101dal96,7
wr_ubiw,mv_oswald,7
wr_ubiw,mv_stbtwl,7
wr_vage,mv_hercules,7
wr_vage,mv_olicomp,7
wr_vage,mv_aristo,7
wr_vage,mv_blcaul,7
wr_vage,mv_foxho,7
wr_vage,mv_tgmouse,7
wr_vage,mv_jungle,7
wr_vage,mv_mapooh,7
wr_vage,mv_resc,7
wr_vapo,mv_toyst4,7
wr_vest,mv_bambi,7
wr_vist,mv_dory,7
wr_wadi,mv_oswald,7
wr_wadi,mv_stbtwl,7
wr_wadi,mv_wisehen,7
wr_webe,mv_emojii,7
wr_wesm,mv_pinocchio,7
wr_wesm,mv_salam,7
wr_wesm,mv_snow,7
wr_wico,mv_alice,7
wr_wico,mv_ppan,7
wr_wico,mv_pinocchio,7
wr_wico,mv_salam,7
wr_wico,mv_thrcab,7
wr_wico,mv_toyst4,7
wr_wifi,mv_hotr,7
wr_wihi,mv_alice,7
wr_wihi,mv_cind,7
wr_wihi,mv_ppan,7
wr_wihi,mv_tsby,7
wr_wihi,mv_ichtoad,7
wr_wijo,mv_mtr,7
wr_wowo,mv_brbear,7
wr_xaat,mv_mapooh,7
wr_zape,mv_avengers,7
